Code,Date,Fy,Indicator,Units,Values,BasinOrZone,Supplier,Region,Environment,SubBasinOrSubZone,WatercourseOrGeographicArea,SubBasinArea,SubBasinProportionOfBasin,Lat,Long,Wqo,Lor,Sf,Failure,Stat
CB9,2021-05-27T00:00:01Z,2021,Turbidity,NTU,16,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,20,0.1,45,high,median
CB9,2021-06-24T00:00:01Z,2021,DIN,mg.L,0.0045000000000000005,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,0.07,0.003,0.09,high,median
CB9,2021-06-24T00:00:01Z,2021,High_DO,%.Sat,90.08,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,105,0.5,120,high,median
CB9,2021-06-24T00:00:01Z,2021,Low_DO,%.Sat,90.08,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,85,0.5,70,low,median
CB9,2021-06-24T00:00:01Z,2021,TP,mg.L,0.005,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,0.05,0.01,0.09,high,median
CB9,2021-06-24T00:00:01Z,2021,Turbidity,NTU,22.7,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,20,0.1,45,high,median
CB9,2021-07-22T00:00:01Z,2022,DIN,mg.L,0.0458,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,0.07,0.003,0.09,high,median
CB9,2021-07-22T00:00:01Z,2022,High_DO,%.Sat,89.4,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,105,0.5,120,high,median
CB9,2021-07-22T00:00:01Z,2022,Low_DO,%.Sat,89.4,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,85,0.5,70,low,median
CB9,2021-07-22T00:00:01Z,2022,TP,mg.L,0.02,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,0.05,0.01,0.09,high,median
CB9,2021-07-22T00:00:01Z,2022,Turbidity,NTU,7.5,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,20,0.1,45,high,median
CB9,2021-08-24T00:00:01Z,2022,DIN,mg.L,0.0668,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,0.07,0.003,0.09,high,median
CB9,2021-08-24T00:00:01Z,2022,High_DO,%.Sat,86.91,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,105,0.5,120,high,median
CB9,2021-08-24T00:00:01Z,2022,Low_DO,%.Sat,86.91,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,85,0.5,70,low,median
CB9,2021-08-24T00:00:01Z,2022,TP,mg.L,0.005,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,0.05,0.01,0.09,high,median
CB9,2021-08-24T00:00:01Z,2022,Turbidity,NTU,9.2,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,20,0.1,45,high,median
CB9,2021-09-24T00:00:01Z,2022,DIN,mg.L,0.019899999999999998,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,0.07,0.003,0.09,high,median
CB9,2021-09-24T00:00:01Z,2022,High_DO,%.Sat,94.16,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,105,0.5,120,high,median
CB9,2021-09-24T00:00:01Z,2022,Low_DO,%.Sat,94.16,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,85,0.5,70,low,median
CB9,2021-09-24T00:00:01Z,2022,TP,mg.L,0.01,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,0.05,0.01,0.09,high,median
CB9,2021-09-24T00:00:01Z,2022,Turbidity,NTU,33.7,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,20,0.1,45,high,median
CB9,2021-10-20T00:00:01Z,2022,DIN,mg.L,0.00673,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,0.07,0.003,0.09,high,median
CB9,2021-10-20T00:00:01Z,2022,High_DO,%.Sat,98.94,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,105,0.5,120,high,median
CB9,2021-10-20T00:00:01Z,2022,Low_DO,%.Sat,98.94,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,85,0.5,70,low,median
CB9,2021-10-20T00:00:01Z,2022,TP,mg.L,0.005,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,0.05,0.01,0.09,high,median
CB9,2021-10-20T00:00:01Z,2022,Turbidity,NTU,55.7,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,20,0.1,45,high,median
CB9,2021-11-17T00:00:01Z,2022,DIN,mg.L,0.005,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,0.07,0.003,0.09,high,median
CB9,2021-11-17T00:00:01Z,2022,High_DO,%.Sat,94.37,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,105,0.5,120,high,median
CB9,2021-11-17T00:00:01Z,2022,Low_DO,%.Sat,94.37,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,85,0.5,70,low,median
CB9,2021-11-17T00:00:01Z,2022,TP,mg.L,0.04,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,0.05,0.01,0.09,high,median
CB9,2021-11-17T00:00:01Z,2022,Turbidity,NTU,24.4,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,20,0.1,45,high,median
CB9,2021-12-16T00:00:01Z,2022,DIN,mg.L,0.055479999999999995,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,0.07,0.003,0.09,high,median
CB9,2021-12-16T00:00:01Z,2022,High_DO,%.Sat,90.2,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,105,0.5,120,high,median
CB9,2021-12-16T00:00:01Z,2022,Low_DO,%.Sat,90.2,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,85,0.5,70,low,median
CB9,2021-12-16T00:00:01Z,2022,TP,mg.L,0.005,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,0.05,0.01,0.09,high,median
CB9,2021-12-16T00:00:01Z,2022,Turbidity,NTU,16.7,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,20,0.1,45,high,median
CB9,2022-01-20T00:00:01Z,2022,DIN,mg.L,0.0165,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,0.07,0.003,0.09,high,median
CB9,2022-01-20T00:00:01Z,2022,High_DO,%.Sat,94.62,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,105,0.5,120,high,median
CB9,2022-01-20T00:00:01Z,2022,Low_DO,%.Sat,94.62,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,85,0.5,70,low,median
CB9,2022-01-20T00:00:01Z,2022,TP,mg.L,0.005,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,0.05,0.01,0.09,high,median
CB9,2022-01-20T00:00:01Z,2022,Turbidity,NTU,17.7,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,20,0.1,45,high,median
CB9,2022-02-14T00:00:01Z,2022,DIN,mg.L,0.005900000000000001,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,0.07,0.003,0.09,high,median
CB9,2022-02-14T00:00:01Z,2022,High_DO,%.Sat,93.86,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,105,0.5,120,high,median
CB9,2022-02-14T00:00:01Z,2022,Low_DO,%.Sat,93.86,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,85,0.5,70,low,median
CB9,2022-02-14T00:00:01Z,2022,TP,mg.L,0.04,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,0.05,0.01,0.09,high,median
CB9,2022-02-14T00:00:01Z,2022,Turbidity,NTU,39.6,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,20,0.1,45,high,median
CB9,2022-03-15T00:00:01Z,2022,DIN,mg.L,0.0045000000000000005,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,0.07,0.003,0.09,high,median
CB9,2022-03-15T00:00:01Z,2022,High_DO,%.Sat,87.99,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,105,0.5,120,high,median
CB9,2022-03-15T00:00:01Z,2022,Low_DO,%.Sat,87.99,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,85,0.5,70,low,median
CB9,2022-03-15T00:00:01Z,2022,TP,mg.L,0.005,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,0.05,0.01,0.09,high,median
CB9,2022-03-15T00:00:01Z,2022,Turbidity,NTU,27.9,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,20,0.1,45,high,median
CB9,2022-04-13T00:00:01Z,2022,DIN,mg.L,0.0161,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,0.07,0.003,0.09,high,median
CB9,2022-04-13T00:00:01Z,2022,High_DO,%.Sat,87.22,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,105,0.5,120,high,median
CB9,2022-04-13T00:00:01Z,2022,Low_DO,%.Sat,87.22,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,85,0.5,70,low,median
CB9,2022-04-13T00:00:01Z,2022,TP,mg.L,0.02,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,0.05,0.01,0.09,high,median
CB9,2022-04-13T00:00:01Z,2022,Turbidity,NTU,19.9,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,20,0.1,45,high,median
CB9,2022-05-16T00:00:01Z,2022,DIN,mg.L,0.055,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,0.07,0.003,0.09,high,median
CB9,2022-05-16T00:00:01Z,2022,High_DO,%.Sat,89.79,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,105,0.5,120,high,median
CB9,2022-05-16T00:00:01Z,2022,Low_DO,%.Sat,89.79,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,85,0.5,70,low,median
CB9,2022-05-16T00:00:01Z,2022,TP,mg.L,0.09,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,0.05,0.01,0.09,high,median
CB9,2022-05-16T00:00:01Z,2022,Turbidity,NTU,14.9,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,20,0.1,45,high,median
CB9,2022-06-13T00:00:01Z,2022,DIN,mg.L,0.028900000000000002,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,0.07,0.003,0.09,high,median
CB9,2022-06-13T00:00:01Z,2022,High_DO,%.Sat,93.45,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,105,0.5,120,high,median
CB9,2022-06-13T00:00:01Z,2022,Low_DO,%.Sat,93.45,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,85,0.5,70,low,median
CB9,2022-06-13T00:00:01Z,2022,TP,mg.L,0.005,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,0.05,0.01,0.09,high,median
CB9,2022-06-13T00:00:01Z,2022,Turbidity,NTU,8.1,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,20,0.1,45,high,median
CB9,2022-08-11T00:00:01Z,2023,DIN,mg.L,0.01611,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,0.07,0.003,0.09,high,median
CB9,2022-08-11T00:00:01Z,2023,High_DO,%.Sat,93.63,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,105,0.5,120,high,median
CB9,2022-08-11T00:00:01Z,2023,Low_DO,%.Sat,93.63,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,85,0.5,70,low,median
CB9,2022-08-11T00:00:01Z,2023,TP,mg.L,0.01,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,0.05,0.01,0.09,high,median
CB9,2022-08-11T00:00:01Z,2023,Turbidity,NTU,47.9,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,20,0.1,45,high,median
CB9,2022-08-11T09:05:01Z,2023,DIN,mg.L,0.01611,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,0.07,0.003,0.09,high,median
CB9,2022-08-11T09:05:01Z,2023,High_DO,%.Sat,93.63,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,105,0.5,120,high,median
CB9,2022-08-11T09:05:01Z,2023,Low_DO,%.Sat,93.63,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,85,0.5,70,low,median
CB9,2022-08-11T09:05:01Z,2023,TP,mg.L,0.01,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,0.05,0.01,0.09,high,median
CB9,2022-08-11T09:05:01Z,2023,Turbidity,NTU,47.9,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,20,0.1,45,high,median
CB9,2022-09-08T00:00:01Z,2023,DIN,mg.L,0.0178,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,0.07,0.003,0.09,high,median
CB9,2022-09-08T00:00:01Z,2023,TP,mg.L,0.005,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,0.05,0.01,0.09,high,median
CB9,2022-09-08T00:00:01Z,2023,Turbidity,NTU,16.4,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,20,0.1,45,high,median
CB9,2022-09-08T11:40:01Z,2023,DIN,mg.L,0.0178,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,0.07,0.003,0.09,high,median
CB9,2022-09-08T11:40:01Z,2023,TP,mg.L,0.005,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,0.05,0.01,0.09,high,median
CB9,2022-09-08T11:40:01Z,2023,Turbidity,NTU,16.4,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,20,0.1,45,high,median
CB9,2022-10-06T00:00:01Z,2023,DIN,mg.L,0.0045000000000000005,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,0.07,0.003,0.09,high,median
CB9,2022-10-06T00:00:01Z,2023,High_DO,%.Sat,93.02,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,105,0.5,120,high,median
CB9,2022-10-06T00:00:01Z,2023,Low_DO,%.Sat,93.02,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,85,0.5,70,low,median
CB9,2022-10-06T00:00:01Z,2023,TP,mg.L,0.005,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,0.05,0.01,0.09,high,median
CB9,2022-10-06T00:00:01Z,2023,Turbidity,NTU,24.8,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,20,0.1,45,high,median
CB9,2022-10-06T07:27:01Z,2023,DIN,mg.L,0.003,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,0.07,0.003,0.09,high,median
CB9,2022-10-06T07:27:01Z,2023,High_DO,%.Sat,93.02,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,105,0.5,120,high,median
CB9,2022-10-06T07:27:01Z,2023,Low_DO,%.Sat,93.02,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,85,0.5,70,low,median
CB9,2022-10-06T07:27:01Z,2023,TP,mg.L,0.005,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,0.05,0.01,0.09,high,median
CB9,2022-10-06T07:27:01Z,2023,Turbidity,NTU,24.8,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,20,0.1,45,high,median
CB9,2022-11-09T00:00:01Z,2023,DIN,mg.L,0.00895,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,0.07,0.003,0.09,high,median
CB9,2022-11-09T00:00:01Z,2023,High_DO,%.Sat,97.63,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,105,0.5,120,high,median
CB9,2022-11-09T00:00:01Z,2023,Low_DO,%.Sat,97.63,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,85,0.5,70,low,median
CB9,2022-11-09T00:00:01Z,2023,TP,mg.L,0.005,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,0.05,0.01,0.09,high,median
CB9,2022-11-09T00:00:01Z,2023,Turbidity,NTU,23.3,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,20,0.1,45,high,median
CB9,2022-11-09T09:45:01Z,2023,DIN,mg.L,0.00745,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,0.07,0.003,0.09,high,median
CB9,2022-11-09T09:45:01Z,2023,High_DO,%.Sat,97.63,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,105,0.5,120,high,median
CB9,2022-11-09T09:45:01Z,2023,Low_DO,%.Sat,97.63,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,85,0.5,70,low,median
CB9,2022-11-09T09:45:01Z,2023,TP,mg.L,0.005,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,0.05,0.01,0.09,high,median
CB9,2022-11-09T09:45:01Z,2023,Turbidity,NTU,23.3,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,20,0.1,45,high,median
CB9,2022-12-19T00:00:01Z,2023,DIN,mg.L,0.040600000000000004,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,0.07,0.003,0.09,high,median
CB9,2022-12-19T00:00:01Z,2023,High_DO,%.Sat,89.37,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,105,0.5,120,high,median
CB9,2022-12-19T00:00:01Z,2023,Low_DO,%.Sat,89.37,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,85,0.5,70,low,median
CB9,2022-12-19T00:00:01Z,2023,TP,mg.L,0.02,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,0.05,0.01,0.09,high,median
CB9,2022-12-19T00:00:01Z,2023,Turbidity,NTU,43,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,20,0.1,45,high,median
CB9,2022-12-21T00:00:01Z,2023,DIN,mg.L,0.00921,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,0.07,0.003,0.09,high,median
CB9,2022-12-21T00:00:01Z,2023,High_DO,%.Sat,90.93,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,105,0.5,120,high,median
CB9,2022-12-21T00:00:01Z,2023,Low_DO,%.Sat,90.93,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,85,0.5,70,low,median
CB9,2022-12-21T00:00:01Z,2023,TP,mg.L,0.06,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,0.05,0.01,0.09,high,median
CB9,2022-12-21T00:00:01Z,2023,Turbidity,NTU,73.2,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,20,0.1,45,high,median
CB9,2022-12-21T08:02:01Z,2023,DIN,mg.L,0.00921,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,0.07,0.003,0.09,high,median
CB9,2022-12-21T08:02:01Z,2023,High_DO,%.Sat,90.93,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,105,0.5,120,high,median
CB9,2022-12-21T08:02:01Z,2023,Low_DO,%.Sat,90.93,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,85,0.5,70,low,median
CB9,2022-12-21T08:02:01Z,2023,TP,mg.L,0.06,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,0.05,0.01,0.09,high,median
CB9,2022-12-21T08:02:01Z,2023,Turbidity,NTU,73.2,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,20,0.1,45,high,median
CB9,2023-01-19T08:44:01Z,2023,DIN,mg.L,0.040600000000000004,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,0.07,0.003,0.09,high,median
CB9,2023-01-19T08:44:01Z,2023,High_DO,%.Sat,89.37,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,105,0.5,120,high,median
CB9,2023-01-19T08:44:01Z,2023,Low_DO,%.Sat,89.37,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,85,0.5,70,low,median
CB9,2023-01-19T08:44:01Z,2023,TP,mg.L,0.02,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,0.05,0.01,0.09,high,median
CB9,2023-01-19T08:44:01Z,2023,Turbidity,NTU,43,Ross,TCC,DT,Estuarine,Stuart Creek,Sandfly Creek,15.9533669958627,0.11524411160792,-19.296915236,146.859235351,20,0.1,45,high,median
